ZipCode|ZipCodeType|City|State|Lattitude|Longitude|Location
84632|PO Box|Fountain Green|UT|39.64|-111.61|NA-US-UT-FOUNTAIN GREEN
84633|PO Box|Goshen|UT|39.93|-111.88|NA-US-UT-GOSHEN
84634|PO Box|Gunnison|UT|39.22|-111.75|NA-US-UT-GUNNISON
84635|Standard|Hinckley|UT|39.37|-112.73|NA-US-UT-HINCKLEY
84636|PO Box|Holden|UT|39.07|-112.31|NA-US-UT-HOLDEN
84637|PO Box|Kanosh|UT|38.81|-112.42|NA-US-UT-KANOSH
84638|PO Box|Leamington|UT|39.51|-112.26|NA-US-UT-LEAMINGTON
84639|PO Box|Levan|UT|39.52|-111.88|NA-US-UT-LEVAN
84640|PO Box|Lynndyl|UT|39.50|-112.48|NA-US-UT-LYNNDYL
84642|Standard|Manti|UT|39.25|-111.52|NA-US-UT-MANTI
84643|PO Box|Mayfield|UT|39.10|-111.71|NA-US-UT-MAYFIELD
84644|PO Box|Meadow|UT|38.88|-112.40|NA-US-UT-MEADOW
84645|Standard|Mona|UT|39.85|-111.84|NA-US-UT-MONA
84646|PO Box|Moroni|UT|39.54|-111.61|NA-US-UT-MORONI
84647|Standard|Mount Pleasant|UT|39.55|-111.39|NA-US-UT-MOUNT PLEASANT
84648|Standard|Nephi|UT|39.68|-111.83|NA-US-UT-NEPHI
84649|PO Box|Oak City|UT|39.37|-112.28|NA-US-UT-OAK CITY
84651|Standard|Payson|UT|40.01|-111.73|NA-US-UT-PAYSON
84652|PO Box|Redmond|UT|39.00|-111.88|NA-US-UT-REDMOND
84653|Standard|Salem|UT|40.02|-111.64|NA-US-UT-SALEM
84654|Standard|Salina|UT|38.95|-111.83|NA-US-UT-SALINA
84655|Standard|Santaquin|UT|39.99|-111.81|NA-US-UT-SANTAQUIN
84656|PO Box|Scipio|UT|39.18|-112.05|NA-US-UT-SCIPIO
84657|PO Box|Sigurd|UT|38.80|-111.88|NA-US-UT-SIGURD
84660|Standard|Spanish Fork|UT|40.02|-111.55|NA-US-UT-SPANISH FORK
84662|PO Box|Spring City|UT|39.44|-111.45|NA-US-UT-SPRING CITY
84663|Standard|Springville|UT|40.20|-111.47|NA-US-UT-SPRINGVILLE
84664|Standard|Mapleton|UT|40.11|-111.48|NA-US-UT-MAPLETON
84665|PO Box|Sterling|UT|39.19|-111.68|NA-US-UT-STERLING
84667|Standard|Wales|UT|39.44|-111.67|NA-US-UT-WALES
84701|Standard|Richfield|UT|38.75|-112.10|NA-US-UT-RICHFIELD
84710|PO Box|Alton|UT|37.46|-112.50|NA-US-UT-ALTON
84711|PO Box|Annabella|UT|38.71|-112.06|NA-US-UT-ANNABELLA
84712|Standard|Antimony|UT|38.09|-112.00|NA-US-UT-ANTIMONY
84713|Standard|Beaver|UT|38.38|-112.66|NA-US-UT-BEAVER
84714|Standard|Beryl|UT|37.87|-113.66|NA-US-UT-BERYL
84715|PO Box|Bicknell|UT|38.33|-111.55|NA-US-UT-BICKNELL
84716|PO Box|Boulder|UT|37.92|-111.48|NA-US-UT-BOULDER
84717|Standard|Bryce Canyon|UT|37.62|-112.17|NA-US-UT-BRYCE CANYON
84718|PO Box|Cannonville|UT|37.57|-112.08|NA-US-UT-CANNONVILLE
84719|PO Box|Brian Head|UT|37.64|-112.80|NA-US-UT-BRIAN HEAD
84720|Standard|Cedar City|UT|37.81|-113.22|NA-US-UT-CEDAR CITY
84721|Standard|Cedar City|UT|37.66|-113.19|NA-US-UT-CEDAR CITY
84722|Standard|Central|UT|37.39|-113.63|NA-US-UT-CENTRAL
84723|PO Box|Circleville|UT|38.18|-112.22|NA-US-UT-CIRCLEVILLE
84724|Standard|Elsinore|UT|38.68|-112.14|NA-US-UT-ELSINORE
84725|PO Box|Enterprise|UT|37.52|-113.75|NA-US-UT-ENTERPRISE
84726|PO Box|Escalante|UT|37.77|-111.60|NA-US-UT-ESCALANTE
84728|Standard|Garrison|UT|39.06|-113.83|NA-US-UT-GARRISON
84729|PO Box|Glendale|UT|37.38|-112.58|NA-US-UT-GLENDALE
84730|PO Box|Glenwood|UT|38.76|-111.97|NA-US-UT-GLENWOOD
84731|Standard|Greenville|UT|38.22|-112.80|NA-US-UT-GREENVILLE
84732|Standard|Greenwich|UT|38.45|-111.90|NA-US-UT-GREENWICH
84733|Standard|Gunlock|UT|37.24|-113.79|NA-US-UT-GUNLOCK
84734|PO Box|Hanksville|UT|38.27|-110.75|NA-US-UT-HANKSVILLE
84735|PO Box|Hatch|UT|37.60|-112.47|NA-US-UT-HATCH
84736|PO Box|Henrieville|UT|37.64|-111.92|NA-US-UT-HENRIEVILLE
84737|Standard|Hurricane|UT|37.13|-112.97|NA-US-UT-HURRICANE
84738|Standard|Ivins|UT|37.18|-113.63|NA-US-UT-IVINS
84739|Standard|Joseph|UT|38.62|-112.33|NA-US-UT-JOSEPH
84740|PO Box|Junction|UT|38.23|-112.26|NA-US-UT-JUNCTION
84741|Standard|Kanab|UT|37.27|-112.23|NA-US-UT-KANAB
84742|PO Box|Kanarraville|UT|37.53|-113.17|NA-US-UT-KANARRAVILLE
84743|PO Box|Kingston|UT|38.23|-112.19|NA-US-UT-KINGSTON
84744|PO Box|Koosharem|UT|38.51|-111.87|NA-US-UT-KOOSHAREM
84745|Standard|La Verkin|UT|37.27|-113.19|NA-US-UT-LA VERKIN
84746|PO Box|Leeds|UT|37.23|-113.36|NA-US-UT-LEEDS
84747|Standard|Loa|UT|38.40|-111.58|NA-US-UT-LOA
84749|PO Box|Lyman|UT|38.37|-111.60|NA-US-UT-LYMAN
84750|PO Box|Marysvale|UT|38.41|-112.24|NA-US-UT-MARYSVALE
84751|Standard|Milford|UT|38.36|-113.11|NA-US-UT-MILFORD
84752|PO Box|Minersville|UT|38.21|-112.93|NA-US-UT-MINERSVILLE
84753|Standard|Modena|UT|37.87|-113.86|NA-US-UT-MODENA
84754|Standard|Monroe|UT|38.63|-111.75|NA-US-UT-MONROE
84755|PO Box|Mount Carmel|UT|37.24|-112.77|NA-US-UT-MOUNT CARMEL
84756|PO Box|Newcastle|UT|37.82|-113.72|NA-US-UT-NEWCASTLE
84757|Standard|New Harmony|UT|37.38|-113.32|NA-US-UT-NEW HARMONY
84758|PO Box|Orderville|UT|37.28|-112.71|NA-US-UT-ORDERVILLE
84759|Standard|Panguitch|UT|37.86|-112.34|NA-US-UT-PANGUITCH
84760|PO Box|Paragonah|UT|37.93|-112.64|NA-US-UT-PARAGONAH
84761|PO Box|Parowan|UT|37.91|-112.85|NA-US-UT-PAROWAN
84762|PO Box|Duck Creek Village|UT|37.40|-112.63|NA-US-UT-DUCK CREEK VILLAGE
84763|PO Box|Rockville|UT|37.15|-113.05|NA-US-UT-ROCKVILLE
84764|PO Box|Bryce|UT|37.63|-112.20|NA-US-UT-BRYCE
84765|Standard|Santa Clara|UT|37.13|-113.65|NA-US-UT-SANTA CLARA
84766|Standard|Sevier|UT|38.55|-112.35|NA-US-UT-SEVIER
84767|PO Box|Springdale|UT|37.25|-112.99|NA-US-UT-SPRINGDALE
84770|Standard|Saint George|UT|37.18|-113.60|NA-US-UT-SAINT GEORGE
84771|PO Box|Saint George|UT|37.13|-113.48|NA-US-UT-SAINT GEORGE
84772|PO Box|Summit|UT|37.77|-112.93|NA-US-UT-SUMMIT
84773|Standard|Teasdale|UT|38.23|-111.47|NA-US-UT-TEASDALE
84774|Standard|Toquerville|UT|37.26|-113.27|NA-US-UT-TOQUERVILLE
84775|Standard|Torrey|UT|38.33|-111.06|NA-US-UT-TORREY
84776|PO Box|Tropic|UT|37.69|-112.03|NA-US-UT-TROPIC
84779|Standard|Virgin|UT|37.30|-113.08|NA-US-UT-VIRGIN
84780|Standard|Washington|UT|37.22|-113.48|NA-US-UT-WASHINGTON
84781|Standard|Pine Valley|UT|37.47|-113.51|NA-US-UT-PINE VALLEY
84782|Standard|Veyo|UT|37.42|-113.72|NA-US-UT-VEYO
84783|Standard|Dammeron Valley|UT|37.26|-113.69|NA-US-UT-DAMMERON VALLEY
84784|PO Box|Hildale|UT|37.00|-112.96|NA-US-UT-HILDALE
84790|Standard|Saint George|UT|37.06|-113.57|NA-US-UT-SAINT GEORGE
84791|PO Box|Saint George|UT|37.08|-113.55|NA-US-UT-SAINT GEORGE
85001|PO Box|Phoenix|AZ|33.45|-112.06|NA-US-AZ-PHOENIX
85002|PO Box|Phoenix|AZ|33.45|-112.06|NA-US-AZ-PHOENIX
85003|Standard|Phoenix|AZ|33.45|-112.07|NA-US-AZ-PHOENIX
85004|Standard|Phoenix|AZ|33.44|-112.07|NA-US-AZ-PHOENIX
85005|PO Box|Phoenix|AZ|33.44|-112.12|NA-US-AZ-PHOENIX
85006|Standard|Phoenix|AZ|33.46|-112.05|NA-US-AZ-PHOENIX
85007|Standard|Phoenix|AZ|33.44|-112.08|NA-US-AZ-PHOENIX
85008|Standard|Phoenix|AZ|33.46|-111.98|NA-US-AZ-PHOENIX
85009|Standard|Phoenix|AZ|33.44|-112.13|NA-US-AZ-PHOENIX
85010|PO Box|Phoenix|AZ|33.46|-111.98|NA-US-AZ-PHOENIX
85011|PO Box|Phoenix|AZ|33.50|-112.05|NA-US-AZ-PHOENIX
85012|Standard|Phoenix|AZ|33.50|-112.07|NA-US-AZ-PHOENIX
85013|Standard|Phoenix|AZ|33.50|-112.08|NA-US-AZ-PHOENIX
85014|Standard|Phoenix|AZ|33.50|-112.05|NA-US-AZ-PHOENIX
85015|Standard|Phoenix|AZ|33.50|-112.10|NA-US-AZ-PHOENIX
85016|Standard|Phoenix|AZ|33.50|-112.02|NA-US-AZ-PHOENIX
85017|Standard|Phoenix|AZ|33.50|-112.12|NA-US-AZ-PHOENIX
85018|Standard|Phoenix|AZ|33.50|-111.98|NA-US-AZ-PHOENIX
85019|Standard|Phoenix|AZ|33.50|-112.14|NA-US-AZ-PHOENIX
85020|Standard|Phoenix|AZ|33.57|-112.05|NA-US-AZ-PHOENIX
85021|Standard|Phoenix|AZ|33.55|-112.09|NA-US-AZ-PHOENIX
85022|Standard|Phoenix|AZ|33.62|-112.05|NA-US-AZ-PHOENIX
85023|Standard|Phoenix|AZ|33.63|-112.09|NA-US-AZ-PHOENIX
85024|Standard|Phoenix|AZ|33.68|-112.04|NA-US-AZ-PHOENIX
85025|Standard|Phoenix|AZ|33.45|-112.07|NA-US-AZ-PHOENIX
85026|Standard|Phoenix|AZ|33.45|-111.97|NA-US-AZ-PHOENIX
85027|Standard|Phoenix|AZ|33.72|-112.08|NA-US-AZ-PHOENIX
85028|Standard|Phoenix|AZ|33.56|-112.00|NA-US-AZ-PHOENIX
85029|Standard|Phoenix|AZ|33.59|-112.10|NA-US-AZ-PHOENIX
85030|PO Box|Phoenix|AZ|33.45|-112.07|NA-US-AZ-PHOENIX
85031|Standard|Phoenix|AZ|33.49|-112.16|NA-US-AZ-PHOENIX
85032|Standard|Phoenix|AZ|33.62|-112.00|NA-US-AZ-PHOENIX
85033|Standard|Phoenix|AZ|33.49|-112.21|NA-US-AZ-PHOENIX
85034|Standard|Phoenix|AZ|33.43|-112.01|NA-US-AZ-PHOENIX
85035|Standard|Phoenix|AZ|33.47|-112.19|NA-US-AZ-PHOENIX
85036|PO Box|Phoenix|AZ|33.63|-112.15|NA-US-AZ-PHOENIX
85037|Standard|Phoenix|AZ|33.48|-112.25|NA-US-AZ-PHOENIX
85038|PO Box|Phoenix|AZ|33.46|-111.98|NA-US-AZ-PHOENIX
85039|Standard|Phoenix|AZ|33.49|-112.28|NA-US-AZ-PHOENIX
85040|Standard|Phoenix|AZ|33.40|-112.02|NA-US-AZ-PHOENIX
85041|Standard|Phoenix|AZ|33.38|-112.11|NA-US-AZ-PHOENIX
85042|Standard|Phoenix|AZ|33.37|-112.03|NA-US-AZ-PHOENIX
85043|Standard|Phoenix|AZ|33.42|-112.20|NA-US-AZ-PHOENIX
85044|Standard|Phoenix|AZ|33.34|-112.06|NA-US-AZ-PHOENIX
85045|Standard|Phoenix|AZ|33.30|-112.10|NA-US-AZ-PHOENIX
85046|PO Box|Phoenix|AZ|33.62|-112.00|NA-US-AZ-PHOENIX
85048|Standard|Phoenix|AZ|33.28|-112.03|NA-US-AZ-PHOENIX
85050|Standard|Phoenix|AZ|33.69|-112.00|NA-US-AZ-PHOENIX
85051|Standard|Phoenix|AZ|33.55|-112.13|NA-US-AZ-PHOENIX
85053|Standard|Phoenix|AZ|33.62|-112.13|NA-US-AZ-PHOENIX
85054|Standard|Phoenix|AZ|33.67|-111.95|NA-US-AZ-PHOENIX
85055|Standard|Phoenix|AZ|33.45|-111.97|NA-US-AZ-PHOENIX
85060|PO Box|Phoenix|AZ|33.50|-111.98|NA-US-AZ-PHOENIX
85061|PO Box|Phoenix|AZ|33.51|-112.12|NA-US-AZ-PHOENIX
85062|PO Box|Phoenix|AZ|33.46|-111.98|NA-US-AZ-PHOENIX
85063|PO Box|Phoenix|AZ|33.50|-112.17|NA-US-AZ-PHOENIX
85064|PO Box|Phoenix|AZ|33.50|-112.03|NA-US-AZ-PHOENIX
85065|Standard|Phoenix|AZ|33.43|-112.05|NA-US-AZ-PHOENIX
85066|PO Box|Phoenix|AZ|33.39|-112.03|NA-US-AZ-PHOENIX
85067|PO Box|Phoenix|AZ|33.50|-112.08|NA-US-AZ-PHOENIX
85068|PO Box|Phoenix|AZ|33.67|-112.06|NA-US-AZ-PHOENIX
85069|PO Box|Phoenix|AZ|33.56|-112.09|NA-US-AZ-PHOENIX
85070|PO Box|Phoenix|AZ|33.30|-112.04|NA-US-AZ-PHOENIX
85071|PO Box|Phoenix|AZ|33.59|-112.11|NA-US-AZ-PHOENIX
85072|PO Box|Phoenix|AZ|33.45|-112.01|NA-US-AZ-PHOENIX
85073|Standard|Phoenix|AZ|33.44|-112.07|NA-US-AZ-PHOENIX
85074|PO Box|Phoenix|AZ|33.45|-112.09|NA-US-AZ-PHOENIX
85075|PO Box|Phoenix|AZ|33.49|-112.21|NA-US-AZ-PHOENIX
85076|PO Box|Phoenix|AZ|33.32|-111.99|NA-US-AZ-PHOENIX
85077|Unique|Phoenix|AZ|33.45|-111.97|NA-US-AZ-PHOENIX
85078|PO Box|Phoenix|AZ|33.62|-112.00|NA-US-AZ-PHOENIX
85079|PO Box|Phoenix|AZ|33.50|-112.11|NA-US-AZ-PHOENIX
85080|PO Box|Phoenix|AZ|33.63|-112.11|NA-US-AZ-PHOENIX
85082|PO Box|Phoenix|AZ|33.46|-111.98|NA-US-AZ-PHOENIX
85083|Standard|Phoenix|AZ|33.73|-112.14|NA-US-AZ-PHOENIX
85085|Standard|Phoenix|AZ|33.75|-112.14|NA-US-AZ-PHOENIX
85086|Standard|Phoenix|AZ|33.83|-112.11|NA-US-AZ-PHOENIX
85087|Standard|New River|AZ|33.95|-112.07|NA-US-AZ-NEW RIVER
85096|Standard|Phoenix|AZ|33.44|-112.09|NA-US-AZ-PHOENIX
85097|Standard|Phoenix|AZ|33.43|-112.15|NA-US-AZ-PHOENIX
85098|Unique|Phoenix|AZ|33.44|-112.12|NA-US-AZ-PHOENIX
85099|Unique|Phoenix|AZ|33.45|-111.97|NA-US-AZ-PHOENIX
85117|Standard|Apache Junction|AZ|33.42|-111.54|NA-US-AZ-APACHE JUNCTION
85118|Standard|Gold Canyon|AZ|33.34|-111.42|NA-US-AZ-GOLD CANYON
85119|Standard|Apache Junction|AZ|33.38|-111.51|NA-US-AZ-APACHE JUNCTION
85120|Standard|Apache Junction|AZ|33.40|-111.56|NA-US-AZ-APACHE JUNCTION
85121|Standard|Bapchule|AZ|32.98|-111.75|NA-US-AZ-BAPCHULE
85122|Standard|Casa Grande|AZ|32.91|-111.74|NA-US-AZ-CASA GRANDE
85123|Standard|Arizona City|AZ|32.73|-111.67|NA-US-AZ-ARIZONA CITY
85127|Standard|Chandler Heights|AZ|33.21|-111.69|NA-US-AZ-CHANDLER HEIGHTS
85128|Standard|Coolidge|AZ|32.97|-111.49|NA-US-AZ-COOLIDGE
85130|Standard|Casa Grande|AZ|32.89|-111.75|NA-US-AZ-CASA GRANDE
85131|Standard|Eloy|AZ|32.65|-111.59|NA-US-AZ-ELOY
85132|Standard|Florence|AZ|32.95|-111.23|NA-US-AZ-FLORENCE
85135|Standard|Hayden|AZ|33.00|-110.78|NA-US-AZ-HAYDEN
85137|Standard|Kearny|AZ|33.10|-110.97|NA-US-AZ-KEARNY
85138|Standard|Maricopa|AZ|33.01|-111.97|NA-US-AZ-MARICOPA
85139|Standard|Maricopa|AZ|32.98|-112.11|NA-US-AZ-MARICOPA
85140|Standard|San Tan Valley|AZ|33.17|-111.57|NA-US-AZ-SAN TAN VALLEY
85141|Standard|Picacho|AZ|32.71|-111.49|NA-US-AZ-PICACHO
85142|Standard|Queen Creek|AZ|33.16|-111.59|NA-US-AZ-QUEEN CREEK
85143|Standard|San Tan Valley|AZ|33.16|-111.56|NA-US-AZ-SAN TAN VALLEY
85145|Standard|Red Rock|AZ|32.57|-111.36|NA-US-AZ-RED ROCK
85147|Standard|Sacaton|AZ|33.08|-111.74|NA-US-AZ-SACATON
85172|Standard|Stanfield|AZ|32.93|-111.92|NA-US-AZ-STANFIELD
85173|Standard|Superior|AZ|33.28|-111.10|NA-US-AZ-SUPERIOR
85178|Standard|Apache Junction|AZ|33.42|-111.54|NA-US-AZ-APACHE JUNCTION
85190|Standard|Tortilla Flat|AZ|33.52|-111.38|NA-US-AZ-TORTILLA FLAT
85191|Standard|Valley Farms|AZ|32.98|-111.44|NA-US-AZ-VALLEY FARMS
85192|Standard|Winkelman|AZ|32.88|-110.66|NA-US-AZ-WINKELMAN
85193|Standard|Casa Grande|AZ|32.86|-111.83|NA-US-AZ-CASA GRANDE
85194|Standard|Casa Grande|AZ|32.91|-111.65|NA-US-AZ-CASA GRANDE
85201|Standard|Mesa|AZ|33.44|-111.85|NA-US-AZ-MESA
85202|Standard|Mesa|AZ|33.38|-111.87|NA-US-AZ-MESA
85203|Standard|Mesa|AZ|33.44|-111.80|NA-US-AZ-MESA
85204|Standard|Mesa|AZ|33.39|-111.78|NA-US-AZ-MESA
85205|Standard|Mesa|AZ|33.43|-111.71|NA-US-AZ-MESA
85206|Standard|Mesa|AZ|33.39|-111.71|NA-US-AZ-MESA
85207|Standard|Mesa|AZ|33.45|-111.64|NA-US-AZ-MESA
85208|Standard|Mesa|AZ|33.38|-111.63|NA-US-AZ-MESA
85209|Standard|Mesa|AZ|33.37|-111.64|NA-US-AZ-MESA
85210|Standard|Mesa|AZ|33.38|-111.84|NA-US-AZ-MESA
85211|PO Box|Mesa|AZ|33.44|-111.84|NA-US-AZ-MESA
85212|Standard|Mesa|AZ|33.33|-111.63|NA-US-AZ-MESA
85213|Standard|Mesa|AZ|33.44|-111.76|NA-US-AZ-MESA
85214|PO Box|Mesa|AZ|33.39|-111.78|NA-US-AZ-MESA
85215|Standard|Mesa|AZ|33.59|-111.44|NA-US-AZ-MESA
85216|PO Box|Mesa|AZ|33.39|-111.72|NA-US-AZ-MESA
85217|Standard|Apache Junction|AZ|33.32|-111.32|NA-US-AZ-APACHE JUNCTION
85218|Standard|Apache Junction|AZ|33.35|-111.41|NA-US-AZ-APACHE JUNCTION
85219|Standard|Apache Junction|AZ|33.40|-111.46|NA-US-AZ-APACHE JUNCTION
85220|Standard|Apache Junction|AZ|33.41|-111.57|NA-US-AZ-APACHE JUNCTION
85221|PO Box|Bapchule|AZ|33.12|-111.90|NA-US-AZ-BAPCHULE
85222|Standard|Casa Grande|AZ|32.87|-111.73|NA-US-AZ-CASA GRANDE
85223|Standard|Arizona City|AZ|32.74|-111.68|NA-US-AZ-ARIZONA CITY
85224|Standard|Chandler|AZ|33.32|-111.87|NA-US-AZ-CHANDLER
85225|Standard|Chandler|AZ|33.32|-111.82|NA-US-AZ-CHANDLER
85226|Standard|Chandler|AZ|33.27|-111.94|NA-US-AZ-CHANDLER
85227|Standard|Chandler Heights|AZ|33.34|-111.63|NA-US-AZ-CHANDLER HEIGHTS
85228|Standard|Coolidge|AZ|32.96|-111.52|NA-US-AZ-COOLIDGE
85230|Standard|Casa Grande|AZ|32.87|-111.75|NA-US-AZ-CASA GRANDE
85231|Standard|Eloy|AZ|32.71|-111.57|NA-US-AZ-ELOY
85232|Standard|Florence|AZ|32.96|-111.31|NA-US-AZ-FLORENCE
85233|Standard|Gilbert|AZ|33.34|-111.81|NA-US-AZ-GILBERT
85234|Standard|Gilbert|AZ|33.36|-111.75|NA-US-AZ-GILBERT
85235|PO Box|Hayden|AZ|32.99|-110.78|NA-US-AZ-HAYDEN
85236|Standard|Higley|AZ|33.33|-111.71|NA-US-AZ-HIGLEY
85237|Standard|Kearny|AZ|33.09|-110.97|NA-US-AZ-KEARNY
85238|Standard|Maricopa|AZ|33.00|-111.93|NA-US-AZ-MARICOPA
85239|Standard|Maricopa|AZ|33.02|-112.04|NA-US-AZ-MARICOPA
85240|Standard|Queen Creek|AZ|33.22|-111.53|NA-US-AZ-QUEEN CREEK
85241|PO Box|Picacho|AZ|32.71|-111.49|NA-US-AZ-PICACHO
85242|Standard|Queen Creek|AZ|33.22|-111.61|NA-US-AZ-QUEEN CREEK
85243|Standard|Queen Creek|AZ|33.15|-111.54|NA-US-AZ-QUEEN CREEK
85244|PO Box|Chandler|AZ|33.23|-111.76|NA-US-AZ-CHANDLER
85245|PO Box|Red Rock|AZ|32.62|-111.37|NA-US-AZ-RED ROCK
85246|PO Box|Chandler|AZ|33.29|-111.86|NA-US-AZ-CHANDLER
85247|PO Box|Sacaton|AZ|33.10|-111.75|NA-US-AZ-SACATON
85248|Standard|Chandler|AZ|33.24|-111.96|NA-US-AZ-CHANDLER
85249|Standard|Chandler|AZ|33.24|-111.78|NA-US-AZ-CHANDLER
85250|Standard|Scottsdale|AZ|33.53|-111.89|NA-US-AZ-SCOTTSDALE
85251|Standard|Scottsdale|AZ|33.49|-111.92|NA-US-AZ-SCOTTSDALE
85252|PO Box|Scottsdale|AZ|33.48|-111.92|NA-US-AZ-SCOTTSDALE
85253|Standard|Paradise Valley|AZ|33.54|-111.96|NA-US-AZ-PARADISE VALLEY
85254|Standard|Scottsdale|AZ|33.61|-111.94|NA-US-AZ-SCOTTSDALE
85255|Standard|Scottsdale|AZ|33.66|-111.87|NA-US-AZ-SCOTTSDALE
85256|Standard|Scottsdale|AZ|33.50|-111.79|NA-US-AZ-SCOTTSDALE
85257|Standard|Scottsdale|AZ|33.46|-111.92|NA-US-AZ-SCOTTSDALE
85258|Standard|Scottsdale|AZ|33.56|-111.90|NA-US-AZ-SCOTTSDALE
85259|Standard|Scottsdale|AZ|33.68|-111.73|NA-US-AZ-SCOTTSDALE
85260|Standard|Scottsdale|AZ|33.61|-111.89|NA-US-AZ-SCOTTSDALE
85261|PO Box|Scottsdale|AZ|33.49|-111.92|NA-US-AZ-SCOTTSDALE
85262|Standard|Scottsdale|AZ|33.85|-111.78|NA-US-AZ-SCOTTSDALE
85263|Standard|Rio Verde|AZ|33.73|-111.68|NA-US-AZ-RIO VERDE
85264|Standard|Fort McDowell|AZ|33.75|-111.57|NA-US-AZ-FORT MCDOWELL
85266|Standard|Scottsdale|AZ|33.48|-111.92|NA-US-AZ-SCOTTSDALE
85267|PO Box|Scottsdale|AZ|33.61|-111.89|NA-US-AZ-SCOTTSDALE
85268|Standard|Fountain Hills|AZ|33.60|-111.74|NA-US-AZ-FOUNTAIN HILLS
85269|PO Box|Fountain Hills|AZ|33.60|-111.71|NA-US-AZ-FOUNTAIN HILLS
85271|PO Box|Scottsdale|AZ|33.46|-111.91|NA-US-AZ-SCOTTSDALE
85272|Standard|Stanfield|AZ|32.85|-111.97|NA-US-AZ-STANFIELD
85273|Standard|Superior|AZ|33.28|-111.11|NA-US-AZ-SUPERIOR
85274|PO Box|Mesa|AZ|33.38|-111.87|NA-US-AZ-MESA
85275|PO Box|Mesa|AZ|33.45|-111.76|NA-US-AZ-MESA
85277|PO Box|Mesa|AZ|33.45|-111.72|NA-US-AZ-MESA
85278|Standard|Apache Junction|AZ|33.41|-111.54|NA-US-AZ-APACHE JUNCTION
85279|Standard|Florence|AZ|32.79|-111.21|NA-US-AZ-FLORENCE
85280|PO Box|Tempe|AZ|33.40|-111.92|NA-US-AZ-TEMPE
85281|Standard|Tempe|AZ|33.43|-111.91|NA-US-AZ-TEMPE
85282|Standard|Tempe|AZ|33.40|-111.92|NA-US-AZ-TEMPE
85283|Standard|Tempe|AZ|33.36|-111.93|NA-US-AZ-TEMPE
85284|Standard|Tempe|AZ|33.33|-111.93|NA-US-AZ-TEMPE
85285|PO Box|Tempe|AZ|33.39|-111.93|NA-US-AZ-TEMPE
85286|Standard|Chandler|AZ|33.27|-111.82|NA-US-AZ-CHANDLER
85287|Unique|Tempe|AZ|33.42|-111.93|NA-US-AZ-TEMPE
85289|Unique|Tempe|AZ|33.40|-111.96|NA-US-AZ-TEMPE
85290|Standard|Apache Junction|AZ|33.45|-111.63|NA-US-AZ-APACHE JUNCTION
85291|PO Box|Valley Farms|AZ|32.99|-111.44|NA-US-AZ-VALLEY FARMS
85292|Standard|Winkelman|AZ|32.94|-110.72|NA-US-AZ-WINKELMAN
85293|Standard|Casa Grande|AZ|32.85|-111.79|NA-US-AZ-CASA GRANDE
85294|Standard|Casa Grande|AZ|32.92|-111.61|NA-US-AZ-CASA GRANDE
85295|Standard|Gilbert|AZ|33.30|-111.74|NA-US-AZ-GILBERT
85296|Standard|Gilbert|AZ|33.30|-111.76|NA-US-AZ-GILBERT
85297|Standard|Gilbert|AZ|33.26|-111.71|NA-US-AZ-GILBERT
85298|Standard|Gilbert|AZ|33.24|-111.70|NA-US-AZ-GILBERT
85299|PO Box|Gilbert|AZ|33.33|-111.76|NA-US-AZ-GILBERT
85301|Standard|Glendale|AZ|33.53|-112.18|NA-US-AZ-GLENDALE
85302|Standard|Glendale|AZ|33.57|-112.18|NA-US-AZ-GLENDALE
85303|Standard|Glendale|AZ|33.53|-112.22|NA-US-AZ-GLENDALE
85304|Standard|Glendale|AZ|33.59|-112.17|NA-US-AZ-GLENDALE
85305|Standard|Glendale|AZ|33.53|-112.26|NA-US-AZ-GLENDALE
85306|Standard|Glendale|AZ|33.62|-112.17|NA-US-AZ-GLENDALE
85307|Standard|Glendale|AZ|33.53|-112.31|NA-US-AZ-GLENDALE
85308|Standard|Glendale|AZ|33.66|-112.18|NA-US-AZ-GLENDALE
85309|Standard|Glendale Luke Afb|AZ|33.53|-112.38|NA-US-AZ-GLENDALE LUKE AFB
85310|Standard|Glendale|AZ|33.71|-112.17|NA-US-AZ-GLENDALE
85311|PO Box|Glendale|AZ|33.53|-112.17|NA-US-AZ-GLENDALE
85312|PO Box|Glendale|AZ|33.62|-112.18|NA-US-AZ-GLENDALE
85313|Unique|Glendale|AZ|33.60|-112.16|NA-US-AZ-GLENDALE
85318|PO Box|Glendale|AZ|33.66|-112.18|NA-US-AZ-GLENDALE
85320|PO Box|Aguila|AZ|33.81|-113.18|NA-US-AZ-AGUILA
85321|Standard|Ajo|AZ|32.15|-112.62|NA-US-AZ-AJO
85322|Standard|Arlington|AZ|33.18|-112.79|NA-US-AZ-ARLINGTON
85323|Standard|Avondale|AZ|33.44|-112.31|NA-US-AZ-AVONDALE
85324|Standard|Black Canyon City|AZ|34.13|-112.13|NA-US-AZ-BLACK CANYON CITY
85325|PO Box|Bouse|AZ|33.93|-113.86|NA-US-AZ-BOUSE
85326|Standard|Buckeye|AZ|33.38|-112.55|NA-US-AZ-BUCKEYE
85327|PO Box|Cave Creek|AZ|33.82|-111.96|NA-US-AZ-CAVE CREEK
85328|Standard|Cibola|AZ|33.32|-114.64|NA-US-AZ-CIBOLA
85329|PO Box|Cashion|AZ|33.43|-112.29|NA-US-AZ-CASHION
